id,name,race_number,date,venue,start_time
346,チャレンジシリーズ,2,2024年11月9日,14回佐賀4日目 (馬齢),15:15
347,さがけいば無料ネット,3,2024年11月9日,14回佐賀4日目 (馬齢),15:50
348,C2ー13組,4,2024年11月9日,14回佐賀4日目 (馬齢),16:30
349,韓国岳賞,5,2024年11月9日,14回佐賀4日目 (別定),17:00
350,C2ー12組,6,2024年11月9日,14回佐賀4日目 (馬齢),17:35
351,C2ー11組,7,2024年11月9日,14回佐賀4日目 (馬齢),18:05
352,C2ー10組,8,2024年11月9日,14回佐賀4日目 (馬齢),18:40
353,立冬賞,9,2024年11月9日,14回佐賀4日目 (馬齢),19:10
354,霜見月賞,10,2024年11月9日,14回佐賀4日目 (馬齢),19:40
355,KYUSHUDREA,11,2024年11月9日,14回佐賀4日目 (馬齢),20:10
356,SAGAリベンジャー,12,2024年11月9日,14回佐賀4日目 (馬齢),20:40
357,脩平☆舞子結婚祝い記,1,2024年11月9日,16回帯広(ば)1日目 240万円未満 (規定),14:30
358,サラ馬青春の光?祝・,2,2024年11月9日,16回帯広(ば)1日目 (規定),15:05
359,帯広大阪直行便はよは,3,2024年11月9日,16回帯広(ば)1日目 (規定),15:40
360,紡生ムルクくんお誕生,4,2024年11月9日,16回帯広(ば)1日目 (規定),16:20
361,貴紀・麿理奈北海道上,5,2024年11月9日,16回帯広(ば)1日目 240万円未満 (規定),16:50
362,王様Tシャツは松本だ,6,2024年11月9日,16回帯広(ば)1日目 (規定),17:25
363,さらば愛車、新車よろ,7,2024年11月9日,16回帯広(ば)1日目 330万円未満 (規定),17:55
364,石橋貴幸47歳生誕記,8,2024年11月9日,16回帯広(ば)1日目 330万円未満 (規定),18:30
365,ぴぴ29歳記念WIT,9,2024年11月9日,16回帯広(ば)1日目 750万円未満 (規定),19:00
366,第24回秋華生誕賞,10,2024年11月9日,16回帯広(ば)1日目 450万円未満 (規定),19:30
367,五稜郭特別,11,2024年11月9日,16回帯広(ば)1日目 570万円未満 (規定),20:00
368,B3ー5,12,2024年11月9日,16回帯広(ば)1日目 450万円未満 (規定),20:30
369,C3一　二,1,2024年11月8日,12回大井5日目 (別定),14:30
370,C3一　二,2,2024年11月8日,12回大井5日目 (別定),15:00
371,2歳三　四,3,2024年11月8日,12回大井5日目 (別定),15:30
372,2歳三　四,4,2024年11月8日,12回大井5日目 (別定),16:00
373,2歳一　二,5,2024年11月8日,12回大井5日目 (別定),16:35
374,雷鳥特別競走,6,2024年11月8日,12回大井5日目 (別定),17:10
375,C1　C2　選抜牝馬,7,2024年11月8日,12回大井5日目 (別定),17:45
376,ギムレット賞,8,2024年11月8日,12回大井5日目 (別定),18:20
377,C2二　三四,9,2024年11月8日,12回大井5日目 (別定),18:55
378,汐見坂賞競走,10,2024年11月8日,12回大井5日目 (別定),19:30
379,スポーツニッポン賞競,11,2024年11月8日,12回大井5日目 (別定),20:10
380,浅草見附特別競走,12,2024年11月8日,12回大井5日目 (別定),20:50
381,C8組,1,2024年11月8日,12回笠松6日目 (馬齢),10:30
382,C7組,2,2024年11月8日,12回笠松6日目 (馬齢),11:05
383,史徳さん還暦おめでと,3,2024年11月8日,12回笠松6日目 (馬齢),11:35
384,祝!美子店長爆誕記念,4,2024年11月8日,12回笠松6日目 (馬齢),12:05
385,祝!一夫君・まゆさん,5,2024年11月8日,12回笠松6日目 (馬齢),12:35
386,笠松けいば金曜日ライ,6,2024年11月8日,12回笠松6日目 (馬齢),13:10
387,ありがとう59年!未,7,2024年11月8日,12回笠松6日目 (別定),13:40
388,C3組,8,2024年11月8日,12回笠松6日目 (馬齢),14:15
389,サルビア賞,9,2024年11月8日,12回笠松6日目 (馬齢),14:45
390,コウテイダリア特別,10,2024年11月8日,12回笠松6日目 (馬齢),15:15
391,オキザリス特別,11,2024年11月8日,12回笠松6日目 (馬齢),15:50
392,C級サバイバル,12,2024年11月8日,12回笠松6日目 (馬齢),16:25
393,3歳以上C4ー3,1,2024年11月7日,15回門別6日目 (馬齢),14:25
394,2歳3組,2,2024年11月7日,15回門別6日目 (見込),14:55
395,2歳3組,3,2024年11月7日,15回門別6日目 (見込),15:25
396,3歳以上C4ー2,4,2024年11月7日,15回門別6日目 (馬齢),15:55
397,3歳以上C2ー2?C,5,2024年11月7日,15回門別6日目 (別定),16:30
398,3歳以上C2ー2?C,6,2024年11月7日,15回門別6日目 (別定),17:05
399,3歳以上C2ー2?C,7,2024年11月7日,15回門別6日目 (別定),17:40
400,ビアパーティーAib,8,2024年11月7日,15回門別6日目 (別定),18:15
401,最後までおトクなSP,9,2024年11月7日,15回門別6日目 (別定),18:50
402,来年も門別でJBC2,10,2024年11月7日,15回門別6日目 (別定),19:25
403,来年も応援ホッカイド,11,2024年11月7日,15回門別6日目 (別定),20:00
404,第67回道営記念〔H1〕(重賞),12,2024年11月7日,15回門別6日目 (別定),20:40
405,C3三　四,1,2024年11月7日,12回大井4日目 (別定),14:30
406,C3三　四,2,2024年11月7日,12回大井4日目 (別定),15:00
407,2歳　選抜牝馬,3,2024年11月7日,12回大井4日目 (別定),15:30
408,2歳五　六,4,2024年11月7日,12回大井4日目 (別定),16:00
409,2歳五　六,5,2024年11月7日,12回大井4日目 (別定),16:35
410,スターレット賞,6,2024年11月7日,12回大井4日目 (別定),17:10
411,C2五　六七,7,2024年11月7日,12回大井4日目 (別定),17:45
412,ボビーバーンズ賞,8,2024年11月7日,12回大井4日目 (別定),18:20
413,C2五　六七,9,2024年11月7日,12回大井4日目 (別定),18:55
414,山茶花特別競走,10,2024年11月7日,12回大井4日目 (別定),19:30
415,トパーズ賞競走,11,2024年11月7日,12回大井4日目 (別定),20:10
416,神楽月賞競走,12,2024年11月7日,12回大井4日目 (別定),20:50
417,2歳4組牝馬,1,2024年11月7日,12回笠松5日目 牝(馬齢),10:30
418,B8組,2,2024年11月7日,12回笠松5日目 (馬齢),11:05
419,2歳3組,3,2024年11月7日,12回笠松5日目 (馬齢),11:35
420,C級セレクション,4,2024年11月7日,12回笠松5日目 (馬齢),12:10
421,喜っせ今日で14周年,5,2024年11月7日,12回笠松5日目 (馬齢),12:40
422,B7組,6,2024年11月7日,12回笠松5日目 (馬齢),13:10
423,祝50歳☆守史誕生日,7,2024年11月7日,12回笠松5日目 (馬齢),13:45
424,B6組,8,2024年11月7日,12回笠松5日目 (馬齢),14:15
425,立冬特別,9,2024年11月7日,12回笠松5日目 (馬齢),14:45
426,馬籠宿特別,10,2024年11月7日,12回笠松5日目 (別定),15:15
427,第2回東海クラウン,11,2024年11月7日,12回笠松5日目 (別定),15:50
428,霜月特別,12,2024年11月7日,12回笠松5日目 (別定),16:25
429,C3二,1,2024年11月7日,17回園田4日目 (馬齢),10:40
430,2歳120万円以下,2,2024年11月7日,17回園田4日目 (馬齢),11:15
431,C3一,3,2024年11月7日,17回園田4日目 (馬齢),11:45
432,Novemberダッ,4,2024年11月7日,17回園田4日目 (馬齢),12:20
433,御影7ハロンC2,5,2024年11月7日,17回園田4日目 (馬齢),12:55
434,C3一,6,2024年11月7日,17回園田4日目 (馬齢),13:25
435,C2三,7,2024年11月7日,17回園田4日目 (馬齢),13:55
436,C2二,8,2024年11月7日,17回園田4日目 (馬齢),14:30
437,C2一,9,2024年11月7日,17回園田4日目 (馬齢),15:05
438,B1B2,10,2024年11月7日,17回園田4日目 (別定),15:40
439,第58回楠賞(重賞),11,2024年11月7日,17回園田4日目 (定量),16:15
440,C1,12,2024年11月7日,17回園田4日目 (馬齢),16:50
441,2歳未勝利,1,2024年11月6日,15回門別5日目 (見込),14:25
442,2歳未勝利,2,2024年11月6日,15回門別5日目 (見込),14:55
443,2歳未勝利,3,2024年11月6日,15回門別5日目 (見込),15:25
444,3歳以上C4ー3,4,2024年11月6日,15回門別5日目 (馬齢),15:55
445,3歳以上C4ー2,5,2024年11月6日,15回門別5日目 (馬齢),16:30
446,3歳以上C2ー2?C,6,2024年11月6日,15回門別5日目 (別定),17:05
447,3歳以上C2ー2?C,7,2024年11月6日,15回門別5日目 (別定),17:40
448,JRA認定競走ウィナ,8,2024年11月6日,15回門別5日目 (見込),18:15
449,駒丘賞,9,2024年11月6日,15回門別5日目 (馬齢),18:50
450,全道PKグランプリ特,10,2024年11月6日,15回門別5日目 (別定),19:25
451,門別軽種馬生産振興会,11,2024年11月6日,15回門別5日目 (別定),20:00
452,第19回道営スプリント〔H1(重賞),12,2024年11月6日,15回門別5日目 (別定),20:40
453,C2四組,1,2024年11月6日,10回盛岡3日目,11:40
454,C2三組,2,2024年11月6日,10回盛岡3日目,12:15
455,C2二組,3,2024年11月6日,10回盛岡3日目,12:45
456,C2一組,4,2024年11月6日,10回盛岡3日目,13:15
457,B2,5,2024年11月6日,10回盛岡3日目,13:50
458,2歳C1,6,2024年11月6日,10回盛岡3日目,14:20
459,2歳B2,7,2024年11月6日,10回盛岡3日目,14:55
460,B1,8,2024年11月6日,10回盛岡3日目,15:35
461,B1,9,2024年11月6日,10回盛岡3日目,16:10
462,B2四組,10,2024年11月6日,10回盛岡3日目,16:45
463,B1,11,2024年11月6日,10回盛岡3日目,17:25
464,夢・希望未来へ前進,12,2024年11月6日,10回盛岡3日目,18:00
465,3歳一　二,1,2024年11月6日,12回大井3日目 (別定),14:30
466,3歳一　二,2,2024年11月6日,12回大井3日目 (別定),15:00
467,C2十　11,3,2024年11月6日,12回大井3日目 (別定),15:30
468,C2十　11,4,2024年11月6日,12回大井3日目 (別定),16:00
469,C2八　九,5,2024年11月6日,12回大井3日目 (別定),16:35
470,C2八　九,6,2024年11月6日,12回大井3日目 (別定),17:10
471,B2五　B3五,7,2024年11月6日,12回大井3日目 (別定),17:45
472,アメリカーノ賞,8,2024年11月6日,12回大井3日目 (別定),18:20
473,ひいらぎ特別競走,9,2024年11月6日,12回大井3日目 (別定),18:55
474,花梨賞競走,10,2024年11月6日,12回大井3日目 (別定),19:30
475,第57回ハイセイコー記念競走(重賞),11,2024年11月6日,12回大井3日目 (定量),20:10
476,ぎょしゃ座特別競走,12,2024年11月6日,12回大井3日目 (別定),20:50
477,C19組,1,2024年11月6日,12回笠松4日目 (馬齢),10:30
478,C18組,2,2024年11月6日,12回笠松4日目 (馬齢),11:05
479,C17組,3,2024年11月6日,12回笠松4日目 (馬齢),11:35
480,C16組,4,2024年11月6日,12回笠松4日目 (馬齢),12:05
481,C15組,5,2024年11月6日,12回笠松4日目 (馬齢),12:35
482,言訳まみれ活動2周年,6,2024年11月6日,12回笠松4日目 (馬齢),13:05
483,C13組,7,2024年11月6日,12回笠松4日目 (馬齢),13:35
484,C9・C12組,8,2024年11月6日,12回笠松4日目 (馬齢),14:10
485,サザンカ賞,9,2024年11月6日,12回笠松4日目 (馬齢),14:45
486,初冬特別,10,2024年11月6日,12回笠松4日目 (馬齢),15:15
487,初時雨特別,11,2024年11月6日,12回笠松4日目 (別定),15:45
488,シクラメン特別,12,2024年11月6日,12回笠松4日目 (馬齢),16:20
489,C3二,1,2024年11月6日,17回園田3日目 (馬齢),10:40
490,2歳未勝利二,2,2024年11月6日,17回園田3日目 (馬齢),11:15
491,2歳未勝利一,3,2024年11月6日,17回園田3日目 (馬齢),11:45
492,東経135度7ハロン,4,2024年11月6日,17回園田3日目 (馬齢),12:20
493,北緯35度ダッシュC,5,2024年11月6日,17回園田3日目 (馬齢),12:55
494,C2三,6,2024年11月6日,17回園田3日目 (馬齢),13:25
495,C2二,7,2024年11月6日,17回園田3日目 (馬齢),13:55
496,A2B1,8,2024年11月6日,17回園田3日目 (別定),14:25
497,C2一,9,2024年11月6日,17回園田3日目 (馬齢),15:00
498,B2C1,10,2024年11月6日,17回園田3日目 (別定),15:40
499,西脇市日本のへそ特別,11,2024年11月6日,17回園田3日目 (馬齢),16:15
500,C2,12,2024年11月6日,17回園田3日目 (馬齢),16:50
501,C2,1,2024年11月5日,10回盛岡2日目,11:55
502,C2,2,2024年11月5日,10回盛岡2日目,12:30
503,C2七組,3,2024年11月5日,10回盛岡2日目,13:05
504,C2六組,4,2024年11月5日,10回盛岡2日目,13:40
505,C2五組,5,2024年11月5日,10回盛岡2日目,14:15
506,2歳B1,6,2024年11月5日,10回盛岡2日目,14:45
507,B1三組,7,2024年11月5日,10回盛岡2日目,15:20
508,B1二組,8,2024年11月5日,10回盛岡2日目,15:50
509,B1一組,9,2024年11月5日,10回盛岡2日目,16:25
510,B2,10,2024年11月5日,10回盛岡2日目,17:00
511,B2,11,2024年11月5日,10回盛岡2日目,17:35
512,ひいらぎ賞,12,2024年11月5日,10回盛岡2日目 (別定),18:10
513,3歳三　四,1,2024年11月5日,12回大井2日目 (別定),14:30
514,3歳三　四,2,2024年11月5日,12回大井2日目 (別定),15:00
515,2歳　新馬,3,2024年11月5日,12回大井2日目 (別定),15:30
516,2歳　新馬,4,2024年11月5日,12回大井2日目 (別定),16:00
517,志村坂賞競走,5,2024年11月5日,12回大井2日目 (別定),16:35
518,C212　1314,6,2024年11月5日,12回大井2日目 (別定),17:10
519,C212　1314,7,2024年11月5日,12回大井2日目 (別定),17:45
520,ムーランルージュ賞,8,2024年11月5日,12回大井2日目 (別定),18:20
521,ノベンバー賞競走,9,2024年11月5日,12回大井2日目 (別定),18:55
522,C1五　六,10,2024年11月5日,12回大井2日目 (別定),19:30
523,神明坂賞競走,11,2024年11月5日,12回大井2日目 (別定),20:10
524,C1五　六,12,2024年11月5日,12回大井2日目 (別定),20:50
525,能登半島地震復興応援,1,2024年11月5日,16回金沢5日目 (定量),11:35
526,戯びびちゃん@冒険者,2,2024年11月5日,16回金沢5日目 (定量),12:10
527,目指せ!ちいの夢一直,3,2024年11月5日,16回金沢5日目 (定量),12:50
528,C117,4,2024年11月5日,16回金沢5日目 (定量),13:30
529,C116,5,2024年11月5日,16回金沢5日目 (定量),14:10
530,C115,6,2024年11月5日,16回金沢5日目 (定量),14:45
531,C114,7,2024年11月5日,16回金沢5日目 (定量),15:25
532,C113,8,2024年11月5日,16回金沢5日目 (定量),16:05
533,B29,9,2024年11月5日,16回金沢5日目 (定量),16:45
534,楽天競馬でポイント投,10,2024年11月5日,16回金沢5日目 (定量),17:20
535,金箔雪吊り「金箔きら,11,2024年11月5日,16回金沢5日目 (定量),17:55
536,片町クリスマスツリー,12,2024年11月5日,16回金沢5日目 (見込),18:30
537,C3三,1,2024年11月5日,17回園田2日目 (馬齢),10:40
538,C3二,2,2024年11月5日,17回園田2日目 (馬齢),11:15
539,C3一,3,2024年11月5日,17回園田2日目 (馬齢),11:45
540,伊孑志スプリントC3,4,2024年11月5日,17回園田2日目 (馬齢),12:20
541,売布7ハロンC2二,5,2024年11月5日,17回園田2日目 (馬齢),12:55
542,C2一,6,2024年11月5日,17回園田2日目 (馬齢),13:25
543,NewBeginni,7,2024年11月5日,17回園田2日目 (馬齢),14:00
544,C2二,8,2024年11月5日,17回園田2日目 (馬齢),14:35
545,C1二,9,2024年11月5日,17回園田2日目 (馬齢),15:10
546,C1一,10,2024年11月5日,17回園田2日目 (馬齢),15:40
547,花き植木のまち・宝塚,11,2024年11月5日,17回園田2日目 (馬齢),16:15
548,C2一,12,2024年11月5日,17回園田2日目 (馬齢),16:50
549,今年のJBCは佐賀と,1,2024年11月4日,15回門別4日目 (見込),12:00
550,思い出の旭川ナイター,2,2024年11月4日,15回門別4日目 (見込),12:30
551,懐かしい!スターマイ,3,2024年11月4日,15回門別4日目 (別定),13:05
552,大井とスクランブルナ,4,2024年11月4日,15回門別4日目 (馬齢),13:35
553,さよなら旭川ナイター,5,2024年11月4日,15回門別4日目 (馬齢),14:10
554,馬産地門別で全日ナイ,6,2024年11月4日,15回門別4日目 (馬齢),14:40
555,門別ナイター照明普及,7,2024年11月4日,15回門別4日目 (馬齢),15:15
556,ナイター映える白い走,8,2024年11月4日,15回門別4日目 (別定),15:50
557,JBCデーはSPAT,9,2024年11月4日,15回門別4日目 (別定),16:25
558,ナイター30周年あり,10,2024年11月4日,15回門別4日目 (別定),17:05
559,第5回JBC2歳優駿(JpnIII),11,2024年11月4日,15回門別4日目 (見込),17:55
560,来年のJBCは船橋と,12,2024年11月4日,15回門別4日目 (別定),18:50
561,3歳五　六,1,2024年11月4日,12回大井1日目 (別定),12:25
562,3歳五　六,2,2024年11月4日,12回大井1日目 (別定),12:55
563,2歳　新馬,3,2024年11月4日,12回大井1日目 (別定),13:25
564,2歳　新馬,4,2024年11月4日,12回大井1日目 (別定),13:55
565,C215　1617,5,2024年11月4日,12回大井1日目 (別定),14:30
566,C215　1617,6,2024年11月4日,12回大井1日目 (別定),15:05
567,C1七　八,7,2024年11月4日,12回大井1日目 (別定),15:40
568,野馬追賞,8,2024年11月4日,12回大井1日目 (別定),16:15
569,C1七　八,9,2024年11月4日,12回大井1日目 (別定),19:00
570,ほうおう座特別競走,10,2024年11月4日,12回大井1日目 (別定),19:35
571,オフト大郷賞競走,11,2024年11月4日,12回大井1日目 (別定),20:10
572,ポルックス賞競走,12,2024年11月4日,12回大井1日目 (別定),20:50
573,DASHーpayマン,1,2024年11月4日,17回園田1日目 (馬齢),12:15
574,みるぜ、JBC?イベ,2,2024年11月4日,17回園田1日目 (馬齢),12:45
575,C2一,3,2024年11月4日,17回園田1日目 (馬齢),13:20
576,RoadtoChri,4,2024年11月4日,17回園田1日目 (馬齢),13:50
577,B2,5,2024年11月4日,17回園田1日目 (馬齢),14:25
578,JRA認定アッパート,6,2024年11月4日,17回園田1日目 (別定),14:55
579,C1,7,2024年11月4日,17回園田1日目 (馬齢),15:30
580,おゝ浜のポン酢特別A,8,2024年11月4日,17回園田1日目 (別定),16:05
581,今年のJBCは佐賀と,1,2024年11月4日,14回佐賀3日目 (馬齢),12:10
582,肥前名護屋城賞,2,2024年11月4日,14回佐賀3日目 (馬齢),12:40
583,没後150年江藤新平,3,2024年11月4日,14回佐賀3日目 (馬齢),13:15
